planned_duration_days,elapsed_days,progress_variance_pct,material_availability_pct,material_delay_days,labor_count,previous_delay_count,budget_variance_pct,deadline_days_remaining,task_completion_rate_pct,delay
34,22,7,92,0,18,0,2,11,70,1
96,55,-1,90,1,33,4,2,47,43,1
107,84,1,95,0,29,1,-2,10,69,0
102,65,-5,93,3,29,1,18,37,62,1
110,66,1,80,0,36,1,6,43,55,0
130,124,2,96,1,34,1,0,22,91,1
63,52,-3,61,3,18,1,-2,1,88,1
219,99,-10,69,5,51,2,7,145,52,1
84,39,-14,95,3,15,7,25,50,17,1
72,43,-3,99,1,17,4,8,49,54,0
170,159,11,95,0,41,3,-5,1,100,0
101,31,-3,97,3,22,2,-1,53,28,0
129,117,-13,78,4,26,5,18,1,93,1
365,262,-9,96,0,38,0,9,102,75,0
70,48,11,95,0,12,1,-10,24,77,0
111,65,3,96,0,25,0,-4,51,67,0
47,37,19,91,0,16,1,-10,25,100,0
74,42,-11,94,2,17,2,9,21,61,1
97,21,7,85,3,17,2,1,76,27,0
156,35,-15,94,0,38,1,7,148,1,0
56,35,-30,84,4,9,2,24,25,29,1
83,47,-9,96,0,18,3,3,30,56,0
94,11,-8,95,0,13,1,5,83,2,0
133,55,3,98,0,28,0,-1,71,43,0
220,124,-5,91,0,36,2,5,111,66,0
60,27,-17,80,5,11,6,18,45,44,1
44,31,-1,96,1,18,1,7,12,72,0
187,136,18,99,0,72,1,-10,70,88,0
108,105,-2,92,1,17,3,7,17,100,0
226,188,-11,77,3,35,8,18,60,85,1
194,57,-21,51,12,29,3,23,129,24,1
115,32,12,92,0,47,0,-4,83,49,0
57,46,7,84,2,35,1,3,19,87,0
61,42,-18,52,14,12,0,20,22,53,1
118,61,-4,93,0,30,1,1,70,52,0
159,116,-4,97,1,28,2,-1,72,79,0
365,306,-17,92,6,65,8,10,62,61,0
129,67,3,93,0,29,0,-8,70,50,1
97,52,8,98,0,24,1,-1,64,64,0
93,62,20,93,1,33,1,-10,30,92,0
93,35,10,98,0,21,0,-8,60,61,0
83,63,-17,97,2,15,3,11,32,61,0
105,59,-17,96,0,22,7,16,63,25,0
126,84,3,96,1,41,4,12,42,57,0
98,46,-5,91,0,14,3,-1,83,46,0
113,74,-15,95,2,34,2,9,78,42,0
97,57,-7,93,0,20,2,9,49,70,0
111,71,-5,90,4,15,1,20,43,60,0
50,26,-12,97,0,8,6,14,44,38,1
155,39,-19,87,3,17,7,18,115,1,1
82,51,-15,90,3,15,1,10,34,44,0
84,20,-25,78,5,14,8,20,88,4,1
111,54,5,99,2,29,1,-9,68,29,0
119,105,3,99,1,36,2,-5,29,100,0
141,86,-11,86,3,40,0,7,64,46,0
103,39,8,90,2,35,0,-1,64,50,0
114,78,-8,90,3,27,3,16,47,66,0
42,23,15,88,1,23,0,-7,17,76,0
112,83,-1,94,1,41,1,-5,13,67,0
133,113,-20,94,3,20,4,10,18,68,0
223,160,-9,98,1,32,4,20,113,64,0
280,237,4,100,1,70,2,-1,38,89,0
61,40,-1,92,0,29,6,6,30,78,0
45,20,16,98,3,17,0,-6,25,58,0
292,182,5,93,1,69,2,11,50,74,0
119,75,7,99,0,24,0,0,47,69,0
154,94,-2,83,0,44,4,0,22,69,0
260,98,-11,99,3,29,8,18,134,19,1
165,92,3,100,2,47,0,-3,59,50,0
125,84,2,99,0,27,1,3,58,68,0
51,17,1,100,0,17,3,4,51,40,0
92,30,-13,80,2,23,3,12,69,19,0
124,33,-8,87,2,19,6,7,99,24,1
175,111,8,90,1,37,2,-5,78,68,0
105,61,-11,92,3,22,7,13,44,48,0
172,101,15,92,0,33,1,-10,48,84,0
79,42,8,96,1,17,1,-7,32,56,0
142,99,-1,93,4,34,2,10,63,68,0
87,74,-9,91,3,27,2,20,1,81,1
200,112,-4,99,0,45,1,10,107,47,0
120,100,0,98,0,33,0,-3,21,93,0
72,68,-20,95,2,18,3,14,1,80,1
186,87,-12,77,3,35,1,1,112,40,0
165,75,3,100,1,23,1,-9,95,46,0
59,22,-18,89,2,14,4,21,51,16,1
85,19,-6,95,3,21,0,3,72,26,0
50,35,-4,83,0,12,2,1,11,70,0
217,120,-12,71,2,53,6,12,169,54,0
150,53,7,95,1,19,2,-8,89,40,0
113,73,-11,98,0,29,5,17,40,53,0
206,82,5,99,0,47,1,6,180,43,0
87,36,11,97,0,24,2,1,58,57,0
128,110,5,95,0,31,1,-1,21,100,0
53,42,1,91,1,26,4,5,11,74,0
235,124,-5,95,2,54,2,-1,111,31,0
141,63,-17,94,3,35,6,20,113,23,1
160,85,-13,80,6,34,4,17,65,44,0
169,80,0,87,0,29,1,-6,82,54,0
146,58,4,94,3,28,0,-3,81,45,0
63,40,8,98,0,17,2,-2,14,84,0
236,146,-12,85,1,30,3,7,68,62,0
106,38,-9,93,1,30,3,19,75,22,1
189,107,-10,82,0,26,1,1,61,42,0
92,11,-9,90,3,23,1,14,85,0,1
68,23,-19,75,7,18,4,23,46,13,1
53,42,-11,97,0,22,0,8,12,69,0
137,72,-8,94,2,25,2,-4,69,39,0
149,119,1,98,1,40,1,-1,4,85,0
82,18,4,95,2,19,0,5,56,31,0
101,33,-16,79,4,24,5,14,80,12,1
70,25,7,95,1,10,3,-7,45,39,1
203,142,-11,91,1,85,4,9,122,54,0
264,166,-15,86,3,62,3,18,98,54,1
132,48,-14,90,3,35,1,16,126,29,0
141,15,13,99,0,43,0,-7,121,24,0
111,65,-37,49,20,22,8,30,69,20,1
129,110,15,96,1,51,2,-2,34,100,1
158,66,-4,96,1,38,1,10,118,41,0
205,167,5,92,0,59,0,0,64,77,0
84,30,-1,74,5,34,2,1,58,32,1
231,153,-2,96,2,45,1,2,95,56,0
39,7,-20,88,2,8,2,14,36,0,1
154,106,-4,83,3,39,0,3,66,66,0
208,41,-23,92,2,24,2,15,180,6,0
65,42,-23,67,8,17,2,21,34,53,1
81,68,4,86,2,26,2,7,13,91,0
71,58,-8,90,2,12,2,8,27,75,0
101,51,-21,98,0,18,8,16,79,42,1
108,70,-22,78,5,24,8,27,45,40,1
52,45,-17,98,1,10,4,15,9,74,1
74,29,-3,90,2,16,1,1,50,36,0
30,21,-5,93,1,19,1,0,13,67,1
84,40,-2,93,3,33,3,12,52,34,1
159,65,13,93,1,28,0,-7,94,58,0
102,47,8,93,1,40,1,5,55,59,0
273,201,2,93,1,35,0,-6,81,85,0
79,19,-8,97,1,15,6,23,66,30,0
145,85,-26,66,14,32,8,26,90,36,1
61,44,1,99,1,14,4,3,25,86,0
174,63,-16,62,6,18,1,15,99,27,1
257,163,-11,80,3,62,1,11,102,52,0
94,55,-8,94,3,27,6,22,39,40,1
142,37,7,91,1,24,1,-5,96,34,1
108,81,-6,81,1,18,1,8,3,54,0
121,113,-24,76,7,15,8,25,49,73,1
109,28,5,83,1,37,1,-6,54,20,0
83,32,-6,95,3,26,3,12,52,27,0
115,57,-11,94,0,20,3,3,80,46,1
72,50,-13,65,9,14,3,19,22,51,1
130,108,1,98,0,24,1,-10,8,96,0
96,72,1,89,0,23,2,1,42,72,0
162,149,-3,83,4,72,4,13,40,85,0
322,36,-4,96,2,49,1,0,180,15,1
159,66,1,94,1,32,1,-3,75,54,0
148,133,0,95,1,52,3,12,1,83,0
69,48,-1,92,0,13,6,15,40,65,0
102,48,5,91,0,22,0,4,44,56,0
151,79,-7,88,2,25,4,0,72,60,0
108,12,-1,90,1,20,1,3,96,16,0
52,31,19,99,0,24,0,-10,33,79,0
136,67,2,99,0,26,1,-8,76,51,0
71,18,3,96,1,44,1,3,61,40,0
158,54,-6,87,2,52,3,19,104,36,0
96,72,-4,90,1,44,2,-6,34,70,1
36,8,-1,96,0,10,2,13,30,31,0
130,33,4,97,0,29,1,0,80,18,0
78,55,-7,94,0,21,2,6,38,61,0
37,13,-13,85,3,6,3,29,37,14,1
102,51,-29,71,5,16,8,29,65,41,1
69,35,-7,77,6,19,0,13,39,41,0
121,54,-12,92,1,35,4,12,60,38,0
142,28,-11,90,1,24,2,17,113,3,1
137,72,-11,96,2,26,5,17,64,29,0
213,187,1,95,0,56,2,-1,1,71,0
80,71,-12,67,6,28,2,17,12,88,0
33,22,-1,65,8,15,3,0,15,59,1
73,8,-6,92,2,13,4,3,70,0,1
89,41,-10,94,1,11,1,0,45,18,0
365,219,2,85,2,70,1,-5,146,53,0
53,39,-12,85,1,16,2,16,24,60,1
137,99,-6,97,1,35,2,1,58,59,0
126,68,-6,91,2,32,3,3,61,45,0
95,87,3,95,1,18,4,-4,22,90,0
68,18,-3,97,0,13,1,-2,64,29,0
82,63,-2,96,1,21,3,-3,19,83,1
82,73,-12,96,1,27,4,15,9,83,0
128,107,6,97,0,24,1,-2,70,91,0
94,50,-25,98,2,27,6,27,81,33,1
76,28,1,95,0,32,0,-9,34,60,0
64,23,-4,97,1,18,3,9,59,32,0
98,50,3,92,0,34,1,6,48,71,0
59,49,6,100,0,18,2,6,21,79,0
72,40,-11,96,1,15,3,16,58,61,1
92,29,2,99,0,33,3,8,80,36,0
31,5,-13,91,1,12,4,14,26,0,1
151,126,-4,91,0,44,1,6,25,80,1
279,175,-18,96,1,31,3,15,144,45,0
273,126,-7,91,3,66,4,7,180,39,0
334,130,-19,78,4,66,8,29,180,17,1
121,54,-27,80,4,9,8,29,85,6,1
199,125,-21,97,3,37,4,20,63,35,1
118,34,-14,91,3,15,5,19,84,27,0
43,17,-4,97,2,15,1,11,30,30,1
70,55,-28,69,5,10,5,17,30,41,1
98,52,-6,95,3,19,0,2,49,34,0
115,104,-19,97,1,25,5,27,34,69,0
68,38,-13,96,1,14,2,16,32,43,0
150,42,-3,96,3,46,1,-8,108,18,0
62,50,7,89,2,27,0,-4,8,85,0
68,45,0,100,0,18,3,8,25,49,0
91,77,-1,98,1,22,2,11,28,86,0
213,154,-1,98,1,61,4,10,76,73,0
131,70,9,100,0,33,0,-10,64,67,0
95,22,-29,71,13,30,8,30,91,0,1
106,43,-14,72,8,26,8,20,107,36,0
167,145,-18,85,4,23,8,29,22,64,1
61,41,-22,86,1,14,8,15,38,48,1
198,43,-15,86,1,27,5,15,155,0,1
103,74,-5,91,2,31,2,5,27,64,0
123,54,8,89,1,54,2,-2,69,48,0
82,60,-17,88,1,18,3,5,33,56,0
141,93,-2,92,2,27,2,8,74,59,0
45,35,9,93,2,22,1,6,18,92,0
172,76,5,96,0,32,1,-2,61,56,0
80,75,0,78,1,21,1,-2,12,94,1
107,67,17,98,0,45,0,-5,23,86,0
121,86,-1,96,0,26,3,5,37,76,1
149,51,-2,91,1,46,3,1,98,25,0
130,85,2,96,1,29,2,-7,66,77,0
52,36,-21,67,8,18,4,21,21,61,1
42,38,-11,98,1,13,1,11,4,63,1
349,114,-13,70,4,63,1,16,180,24,1
365,81,-25,84,3,43,5,29,180,0,1
71,28,-17,82,3,14,5,22,56,27,1
115,47,-26,90,1,14,8,15,85,2,1
83,70,-30,93,4,17,8,26,13,46,1
207,76,-25,91,3,30,8,30,162,17,0
62,26,-1,93,1,19,2,6,44,37,0
101,52,11,99,0,48,2,-7,53,61,0
65,27,-21,95,2,9,7,24,55,24,0
118,55,-29,78,4,19,8,30,83,22,0
45,21,12,96,1,28,1,-10,24,51,0
365,135,-15,95,2,31,0,10,180,19,0
164,155,-16,76,6,35,8,26,30,100,0
103,79,-3,99,0,31,3,7,24,80,0
365,231,-6,74,1,69,1,-3,180,60,0
47,36,-6,96,2,15,0,3,14,82,0
248,213,7,89,1,53,0,3,46,100,0
162,58,2,98,2,53,1,7,107,40,0
141,26,7,74,0,29,1,-2,131,16,0
105,56,-12,94,1,24,8,9,53,36,1
203,97,2,92,1,70,1,1,106,48,0
77,71,-26,97,5,8,8,25,28,62,1
119,96,-21,96,1,23,6,19,13,60,1
109,104,-19,77,7,23,8,29,4,79,1
125,42,-5,83,0,32,4,8,118,16,1
71,41,-3,89,1,22,5,9,26,56,0
122,100,7,96,1,34,1,1,18,71,0
237,99,-4,95,0,73,6,8,169,30,0
183,115,-13,94,2,26,5,15,68,49,0
58,18,11,94,1,35,1,-8,43,35,0
160,78,8,99,0,40,0,-10,108,58,0
49,22,-16,81,2,12,4,22,27,32,1
325,214,4,98,0,47,0,0,105,65,0
114,65,-5,84,4,35,4,17,49,50,0
134,83,-4,96,2,22,2,13,68,68,0
202,54,-23,61,13,31,7,22,180,2,1
49,27,-15,89,2,18,5,20,28,47,1
91,41,12,97,1,30,0,-4,45,61,0
109,56,-12,77,3,42,2,15,46,38,1
107,61,-8,99,0,24,6,8,62,32,0
133,48,13,93,1,35,0,-3,85,56,0
108,58,7,88,2,46,1,-3,82,67,0
71,13,10,99,0,30,1,-10,58,14,0
33,9,11,99,0,9,0,-10,23,45,0
270,157,-16,88,0,42,3,15,157,44,0
198,101,-7,83,3,51,0,2,77,52,0
80,71,-1,91,1,17,4,-2,7,94,0
65,9,6,95,2,39,0,-4,76,22,0
127,47,13,94,1,46,0,-10,80,47,0
119,38,-5,59,9,19,0,14,104,31,0
94,34,-22,97,3,18,3,19,86,24,1
169,113,6,96,0,41,2,-10,51,80,0
92,21,-2,98,1,41,1,6,71,26,0
131,84,3,95,2,44,0,7,29,78,0
199,173,6,97,2,38,2,9,1,95,0
205,100,-12,72,5,27,2,17,135,35,0
38,20,-12,92,0,16,3,11,22,33,0
150,74,-6,99,0,26,2,6,62,49,0
157,87,-18,89,1,17,0,19,48,42,1
52,38,5,84,3,14,3,5,21,84,0
51,14,-21,85,3,13,5,11,44,10,0
51,33,1,97,0,21,1,5,30,67,1
143,110,-9,94,2,23,1,6,49,65,0
135,42,-23,59,16,27,4,28,115,20,1
75,59,-10,96,2,15,8,9,29,70,1
174,120,-2,97,0,38,0,-10,41,59,0
139,50,1,100,0,28,0,1,54,49,0
63,24,-12,97,0,23,3,5,40,34,0
63,43,-2,90,2,19,3,-2,23,59,0
152,62,0,99,1,24,0,-4,107,31,0
201,69,3,97,0,51,2,-2,132,35,0
142,46,-7,54,15,33,6,9,86,22,1
165,83,-5,97,1,24,2,13,150,49,0
175,114,6,91,0,29,0,-10,65,59,0
121,105,-4,91,1,30,3,8,16,85,1
149,15,0,97,2,43,0,-4,131,14,0
40,33,-29,82,5,17,8,30,23,59,1
130,101,2,85,1,48,4,6,44,81,0
114,75,-6,88,1,28,3,9,47,49,0
92,81,-11,95,0,20,2,10,1,81,1
91,40,-14,83,2,38,2,10,49,22,1
89,68,-10,89,1,21,3,9,24,62,0
64,39,5,99,1,17,1,-6,25,64,0
121,41,-11,84,2,21,2,10,80,25,0
183,142,-6,98,3,31,2,16,33,66,1
348,305,7,99,0,58,0,-1,85,99,0
104,42,20,94,0,28,0,-9,68,55,0
113,92,2,99,0,23,1,3,27,93,0
131,68,-25,45,19,27,7,30,84,37,1
103,59,-4,94,4,31,6,14,35,51,0
114,51,-7,97,1,47,0,7,74,33,0
319,66,-10,97,2,49,5,19,180,13,0
74,22,-1,76,2,24,3,15,71,26,1
95,51,-6,94,2,21,1,14,55,44,0
35,13,3,89,0,15,1,1,22,39,0
184,34,-25,99,3,20,8,30,150,0,1
294,115,3,95,0,62,3,4,180,30,0
96,66,-6,88,1,16,2,11,23,69,0
95,32,-4,93,1,28,2,19,72,35,1
78,29,-19,81,5,15,0,6,37,26,0
219,122,-16,96,0,30,2,8,108,40,0
159,115,-7,86,2,41,5,8,70,70,1
35,31,-11,97,2,14,7,24,4,80,1
119,75,-9,97,0,31,1,5,47,48,0
134,100,1,82,4,29,6,17,32,75,0
127,47,-2,96,0,24,2,11,93,22,0
44,9,2,84,2,12,0,5,35,20,0
114,103,-7,96,1,27,1,6,32,86,0
243,69,2,98,0,56,1,8,180,38,0
104,52,1,97,1,25,2,2,40,39,0
181,115,-5,88,2,48,5,1,118,56,0
159,140,3,97,1,34,1,7,59,91,0
355,273,-21,92,1,35,6,24,119,58,0
91,57,-1,92,0,35,2,9,41,73,0
81,11,9,97,0,28,2,4,70,24,0
70,26,7,97,1,16,1,-7,34,38,0
69,50,0,90,0,17,2,5,20,72,0
108,85,-10,94,3,20,7,12,23,67,1
108,46,-15,83,1,15,6,9,62,39,1
57,36,-7,93,1,11,5,19,28,52,1
139,104,20,97,0,80,0,-10,25,95,0
182,113,2,93,1,54,2,-4,91,42,1
128,58,-18,95,1,25,2,14,104,42,0
88,43,14,96,0,23,0,-8,54,69,0
135,86,-7,95,1,43,3,15,49,59,0
53,49,-12,85,3,14,6,9,5,73,1
241,168,-9,95,1,47,2,-1,78,62,0
76,8,-26,90,8,17,5,26,81,0,1
110,80,-2,98,1,45,4,11,30,78,0
165,103,-1,98,0,32,2,5,49,61,0
53,10,3,95,0,15,0,-1,43,26,0
76,32,-3,98,0,23,4,7,35,40,0
112,85,-1,94,2,29,1,10,83,70,0
100,92,2,94,1,33,1,2,5,99,0
172,128,-9,97,1,39,0,1,41,73,1
92,79,-24,86,1,8,4,14,13,56,1
365,165,-11,77,3,79,3,0,180,47,0
147,61,1,96,1,31,4,12,83,40,0
123,109,20,99,0,23,0,-10,40,100,0
202,88,0,91,0,25,0,4,82,41,0
88,44,-6,93,0,28,1,14,37,46,0
93,77,-19,85,0,15,3,17,1,67,1
219,187,6,96,0,71,3,-1,53,96,0
224,178,-6,96,1,44,6,6,83,82,0
66,34,5,98,0,21,1,-1,38,51,0
57,40,-5,91,2,10,2,11,37,72,1
127,51,-12,95,2,56,6,19,106,22,1
149,81,-3,96,0,22,2,9,86,42,0
202,187,-26,94,1,38,8,25,15,67,1
126,58,-16,93,1,25,3,11,58,24,0
82,33,-3,85,2,31,1,6,51,40,0
127,42,0,94,1,25,3,2,77,26,0
306,64,-14,80,0,70,8,15,180,0,1
155,40,8,99,1,34,2,-5,115,24,0
294,134,1,97,3,32,1,0,180,44,0
199,128,-4,91,0,36,1,-3,80,59,0
58,33,-32,94,3,10,8,30,26,19,1
137,25,6,97,0,45,1,-7,112,24,0
176,133,7,93,1,42,2,-6,68,80,0
199,30,-5,80,6,44,2,23,175,7,0
102,87,-3,75,0,18,0,3,25,92,0
49,31,-24,58,19,13,8,30,27,43,1
200,77,-7,90,0,36,1,-1,151,17,0
115,67,-9,91,0,15,1,3,59,44,0
157,58,1,93,2,43,4,3,148,30,0
83,23,-17,97,2,17,5,21,83,5,0
180,90,-9,73,1,46,6,11,95,55,0
297,229,-17,89,1,44,7,24,89,64,1
135,64,-15,91,5,28,8,27,122,28,1
117,49,3,88,2,40,4,4,87,50,0
143,63,-5,87,0,47,2,7,92,40,0
155,68,-12,94,1,31,6,18,93,46,0
81,40,-11,87,2,25,4,14,41,52,0
156,72,-13,90,1,47,6,21,112,23,1
102,70,-2,74,3,28,3,9,53,71,0
133,106,-3,99,1,26,1,-5,45,77,0
83,30,1,93,1,29,0,-5,68,37,0
84,49,-10,87,2,17,4,22,34,68,0
101,30,2,76,4,30,0,3,71,30,0
81,60,3,97,0,26,3,-2,3,86,0
59,33,1,65,3,15,2,8,26,44,0
258,160,-20,88,6,27,5,22,154,46,1
107,92,-1,96,0,28,3,5,1,91,0
80,55,-1,93,3,38,2,22,38,82,0
135,29,-12,99,0,27,2,8,136,0,0
129,70,-18,88,2,21,3,22,69,42,0
77,48,15,97,0,23,0,-7,45,75,0
118,56,-14,87,3,27,4,20,74,33,1
157,60,4,98,0,40,2,0,115,43,0
92,46,-10,94,2,18,3,8,55,42,0
129,53,0,99,1,45,1,-3,77,58,0
229,141,-6,95,0,41,2,2,118,61,0
143,56,-3,94,1,37,4,15,86,44,0
34,23,-16,79,8,11,8,26,23,57,1
83,52,-12,94,2,21,7,9,43,56,1
68,37,0,98,0,16,0,1,31,45,0
237,127,-15,97,2,23,8,11,180,41,1
77,56,-1,89,0,22,1,4,38,68,0
289,124,1,97,0,71,1,5,146,47,0
119,51,4,91,0,24,0,8,68,33,0
100,74,-7,91,1,22,5,9,26,71,0
110,73,-13,93,0,22,1,5,37,63,1
111,24,-5,92,1,24,0,12,88,14,0
115,70,-3,88,0,23,3,4,45,53,1
144,81,-13,82,1,30,6,14,97,47,0
97,73,-17,62,8,21,1,10,7,58,1
60,34,7,90,0,18,1,-4,11,49,0
147,135,20,96,0,79,0,-10,1,100,0
242,39,-19,98,2,27,2,14,180,0,0
88,44,-19,88,1,15,4,24,45,34,1
64,44,-10,94,3,18,3,8,27,55,0
75,47,-9,80,1,18,3,14,28,49,1
53,33,0,93,3,16,1,11,21,49,0
148,66,-3,90,1,36,5,14,82,49,0
40,32,-2,95,0,15,1,-4,9,87,0
118,99,-11,94,1,22,6,18,22,75,1
78,73,-31,59,13,11,8,30,5,51,1
65,33,-4,97,0,23,3,6,33,42,0
36,18,-10,99,1,15,7,19,28,43,1
80,31,-20,98,1,22,7,25,48,28,1
86,77,6,97,1,30,0,-10,1,81,0
185,111,-16,82,1,25,3,25,74,43,1
252,61,-11,89,1,47,1,21,180,18,0
131,19,5,94,1,29,2,7,120,19,0
273,109,-5,81,5,33,4,11,157,27,0
114,75,1,90,0,23,2,11,72,73,0
108,94,6,92,0,20,0,1,34,85,0
125,31,-15,83,5,31,6,21,128,1,1
103,23,6,99,1,35,0,-1,94,35,0
100,57,-5,90,0,15,4,2,59,47,0
30,23,6,93,1,14,1,-1,7,79,0
71,5,-10,69,1,14,2,14,71,0,1
219,178,4,93,0,51,1,3,56,74,0
151,93,-18,61,9,24,8,21,87,38,1
80,51,8,82,4,34,2,10,20,73,0
83,27,-6,98,1,15,2,6,58,21,0
134,21,-6,91,1,28,0,3,113,4,0
76,56,-10,83,5,27,1,10,25,67,0
59,41,-10,98,0,22,8,15,22,61,1
96,75,-13,95,5,19,1,10,8,70,1
58,38,16,93,1,22,1,-10,26,75,0
144,92,-11,93,0,13,1,16,88,50,0
74,70,-11,89,0,34,6,13,1,69,1
114,76,-11,90,0,24,2,13,12,66,0
97,82,10,98,0,43,2,6,45,99,0
56,32,-38,94,6,9,8,30,47,17,1
158,132,-14,83,0,21,3,18,19,65,1
93,76,-21,86,1,25,4,28,26,59,1
52,42,-5,89,3,21,0,8,16,80,0
144,13,-20,83,2,19,5,19,137,0,1
195,119,-24,86,4,32,6,30,110,32,0
148,79,-12,95,1,35,3,20,73,47,0
129,82,6,89,1,46,4,7,44,65,1
86,74,0,87,2,24,3,7,39,87,0
339,277,-6,77,2,56,0,10,31,90,0
144,90,7,97,0,36,3,5,18,63,0
76,40,-10,90,3,29,2,3,35,42,0
147,54,-12,91,2,40,2,21,96,24,0
84,69,-5,91,0,16,8,25,30,78,1
152,80,15,94,0,62,0,-10,67,64,0
212,132,-4,86,0,46,4,8,115,68,0
104,63,7,98,0,34,0,-8,32,74,0
365,191,-17,89,1,66,2,8,180,29,1
69,37,-24,85,2,17,8,22,56,25,1
78,61,-36,85,4,14,8,30,23,43,1
79,38,-8,68,8,26,8,28,59,48,1
158,73,-4,96,0,31,2,-5,116,39,0
86,73,-12,89,2,14,4,11,22,65,1
129,32,0,97,1,25,0,5,138,26,0
115,96,-14,95,4,22,6,23,1,74,1
40,22,9,95,0,22,0,-3,15,58,0
54,22,-11,86,1,12,0,2,33,33,0
174,103,0,95,0,31,1,0,71,76,0
46,18,-27,87,1,7,3,19,38,20,1
137,112,-2,76,2,40,2,6,43,86,1
90,18,-33,78,8,12,8,30,98,0,1
134,66,7,97,1,35,1,3,69,61,0
63,38,-3,93,0,28,2,9,25,53,0
293,200,-22,82,4,30,5,26,68,43,0
171,51,3,93,1,29,3,9,138,33,0
123,44,5,99,0,34,3,0,97,28,0
94,52,-4,94,1,31,2,4,41,64,0
194,142,-3,89,3,25,0,-3,67,65,0
116,105,-18,59,7,32,6,14,1,73,1
139,114,1,99,2,26,2,5,35,80,0
151,44,-9,95,1,30,1,2,107,24,0
64,32,-9,95,1,12,0,3,38,29,0
63,37,-12,97,0,25,2,9,26,44,0
212,163,-13,93,4,48,6,19,49,66,1
43,11,-8,94,1,17,2,15,26,16,0
77,35,-26,96,3,16,7,20,55,13,1
70,34,-8,86,1,15,2,-2,32,29,0
90,57,-2,93,0,27,0,6,60,60,0
151,132,-7,94,0,21,3,8,19,75,0
30,21,-6,93,1,18,2,9,19,56,0
227,84,-7,94,2,29,5,14,138,22,0
106,60,-3,81,3,29,3,16,48,43,1
96,42,-1,96,1,17,0,-10,58,55,0
140,113,-20,92,2,20,6,15,29,66,0
102,89,-8,93,2,20,5,9,43,89,0
112,42,-3,92,1,52,5,10,81,35,0
159,101,-32,61,15,25,8,30,88,38,1
137,51,-10,98,1,45,2,9,86,24,1
255,135,-23,86,4,37,8,21,176,29,1
45,13,-1,95,1,20,1,3,30,34,0
206,178,-4,99,1,33,4,6,18,73,0
77,49,-4,96,2,23,3,6,55,47,0
121,68,-9,99,0,30,3,13,47,43,0
73,51,-11,73,3,14,1,-3,31,68,1
152,102,-11,88,2,19,1,11,35,54,0
48,28,-12,99,1,19,6,16,20,41,1
81,21,11,98,0,18,3,-10,68,39,0
129,81,6,94,1,34,1,11,38,56,0
79,24,1,95,2,15,1,3,49,30,0
326,189,-8,95,2,34,1,0,85,42,0
39,37,3,99,2,19,2,4,5,100,0
118,91,-12,93,0,30,2,8,64,60,0
42,12,8,79,0,19,0,1,23,31,1
113,108,1,96,1,31,1,3,1,100,0
48,38,-10,97,0,14,3,12,10,72,0
117,75,-8,95,1,27,3,13,29,62,1
219,148,-3,91,0,26,2,12,104,68,0
175,60,1,93,2,40,2,10,115,28,0
137,32,-13,80,2,34,4,11,112,22,0
69,46,-14,73,5,10,7,29,56,62,1
142,47,-3,92,0,25,0,5,88,29,0
53,49,-12,94,2,21,3,17,4,83,0
108,105,-8,95,4,29,1,1,33,93,0
86,46,-2,98,2,18,3,0,58,50,0
84,54,5,97,1,20,2,0,43,62,0
145,115,-38,81,6,11,8,30,50,44,1
101,67,-9,85,1,31,0,2,9,57,0
70,12,-22,96,1,13,3,18,81,8,1
142,75,-9,97,0,28,1,-4,50,33,0
77,24,-21,83,4,27,8,30,62,1,0
128,29,-7,86,4,22,8,15,127,11,1
92,20,-22,87,1,16,1,19,77,0,0
119,97,1,94,1,21,5,5,35,83,0
48,22,-10,94,1,18,0,1,33,26,1
161,95,-7,88,1,37,1,21,66,62,1
154,146,-8,94,1,28,2,7,1,97,0
54,28,-6,86,2,18,4,11,34,51,0
90,69,-4,83,2,17,7,20,26,70,0
90,28,-5,87,2,24,6,14,79,45,1
152,116,-9,91,3,32,3,13,60,70,0
160,24,6,100,1,51,1,-10,129,13,0
93,78,-5,91,1,42,4,11,18,79,1
72,32,-22,96,2,18,2,13,37,12,1
59,18,-25,91,2,10,8,28,41,5,1
80,30,4,91,1,24,0,-4,46,40,0
183,73,2,94,0,35,3,2,115,40,0
77,39,4,87,2,23,3,-7,38,52,1
211,105,11,95,0,61,1,-8,180,55,0
84,29,12,93,0,26,3,3,53,56,0
45,33,-8,99,0,11,1,8,20,75,0
94,47,-19,80,13,22,8,22,57,31,1
95,54,-7,98,0,34,0,4,55,50,0
85,67,-4,91,1,13,3,7,7,69,1
101,64,-15,90,2,29,1,11,37,49,0
63,27,-17,75,6,16,7,15,40,17,1
32,28,-15,86,3,11,4,16,8,76,1
180,147,-11,98,1,22,2,4,43,81,0
365,93,-4,87,2,50,1,5,180,26,0
292,195,-4,90,2,99,5,10,151,71,0
115,38,-12,82,3,24,3,16,88,22,1
272,153,-2,92,2,41,1,4,148,46,0
107,80,-17,74,4,25,8,25,62,62,1
57,22,4,95,1,16,0,8,25,45,0
248,155,8,89,0,68,0,0,145,67,0
262,198,1,94,1,31,2,7,23,77,0
70,27,-16,88,1,16,5,19,43,29,0
118,62,20,92,2,62,0,-10,59,69,0
127,73,-16,93,1,23,5,21,112,30,1
157,53,-13,79,3,28,3,21,104,12,1
149,89,-15,72,2,21,1,10,86,38,1
342,114,6,99,1,38,1,-1,176,32,0
